momento,posicao
datetime,coord
T
09/21/2018 15:53,32;-40;51
09/21/2018 15:54,32;-41;51
09/21/2018 15:55,32;-41;0
09/21/2018 15:56,31;-41;51
09/21/2018 15:57,31;-41;0
09/21/2018 15:58,30;-42;72.1248916810278
09/21/2018 15:59,30;-42;0
09/21/2018 16:00,30;-42;0
09/21/2018 16:01,29;-43;72.1248916810278
09/21/2018 16:02,29;-43;0
09/21/2018 16:03,28;-43;51
09/21/2018 16:04,28;-44;51
09/21/2018 16:05,27;-44;51
09/21/2018 16:06,27;-44;0
09/21/2018 16:07,27;-44;0
09/21/2018 16:08,26;-45;72.1248916810278
09/21/2018 16:09,26;-45;0
09/21/2018 16:10,25;-45;51
09/21/2018 16:11,25;-45;0
09/21/2018 16:12,24;-46;72.1248916810278
09/21/2018 16:13,24;-46;0
09/21/2018 16:14,23;-46;51
09/21/2018 16:15,23;-46;0
09/21/2018 16:16,23;-46;0
09/21/2018 16:17,22;-47;72.1248916810278
09/21/2018 16:18,22;-47;0
09/21/2018 16:19,21;-47;51
09/21/2018 16:20,21;-47;0
09/21/2018 16:21,20;-48;72.1248916810278
09/21/2018 16:22,20;-48;0
09/21/2018 16:23,19;-48;51
09/21/2018 16:24,19;-48;0
09/21/2018 16:25,18;-48;51
09/21/2018 16:26,18;-48;0
09/21/2018 16:27,17;-49;72.1248916810278
09/21/2018 16:28,17;-49;0
09/21/2018 16:29,16;-49;51
09/21/2018 16:30,16;-49;0
09/21/2018 16:31,15;-49;51
09/21/2018 16:32,15;-49;0
09/21/2018 16:33,14;-50;72.1248916810278
09/21/2018 16:34,14;-50;0
09/21/2018 16:35,13;-50;51
09/21/2018 16:36,13;-50;0
09/21/2018 16:37,12;-50;51
09/21/2018 16:38,12;-50;0
09/21/2018 16:39,11;-50;51
09/21/2018 16:40,11;-50;0
09/21/2018 16:41,10;-51;72.1248916810278
09/21/2018 16:42,10;-51;0
09/21/2018 16:43,9;-51;51
09/21/2018 16:44,9;-51;0
09/21/2018 16:45,8;-51;51
09/21/2018 16:46,8;-51;0
09/21/2018 16:47,7;-51;51
09/21/2018 16:48,7;-51;0
09/21/2018 16:49,6;-51;51
09/21/2018 16:50,6;-51;0
09/21/2018 16:51,5;-51;51
09/21/2018 16:52,5;-51;0
09/21/2018 16:53,4;-51;51
09/21/2018 16:54,4;-51;0
09/21/2018 16:55,3;-51;51
09/21/2018 16:56,3;-51;0
09/21/2018 16:57,2;-51;51
09/21/2018 16:58,2;-51;0
09/21/2018 16:59,1;-51;51
09/21/2018 17:00,1;-51;0
09/21/2018 17:01,-1;-51;102
09/21/2018 17:02,-1;-51;0
09/21/2018 17:03,-2;-51;51
09/21/2018 17:04,-2;-51;0
09/21/2018 17:05,-3;-51;51
09/21/2018 17:06,-3;-51;0
09/21/2018 17:07,-4;-51;51
09/21/2018 17:08,-4;-51;0
09/21/2018 17:09,-5;-51;51
09/21/2018 17:10,-5;-51;0
09/21/2018 17:11,-6;-51;51
09/21/2018 17:12,-6;-51;0
09/21/2018 17:13,-7;-51;51
09/21/2018 17:14,-7;-51;0
09/21/2018 17:15,-8;-51;51
09/21/2018 17:16,-8;-51;0
09/21/2018 17:17,-9;-51;51
09/21/2018 17:18,-9;-51;0
09/21/2018 17:19,-10;-51;51
09/21/2018 17:20,-10;-51;0
09/21/2018 17:21,-11;-50;72.1248916810278
09/21/2018 17:22,-11;-50;0
09/21/2018 17:23,-12;-50;51
09/21/2018 17:24,-12;-50;0
09/21/2018 17:25,-13;-50;51
09/21/2018 17:26,-13;-50;0
09/21/2018 17:27,-14;-50;51
09/21/2018 17:28,-14;-50;0
09/21/2018 17:29,-15;-49;72.1248916810278
09/21/2018 17:30,-15;-49;0
09/21/2018 17:31,-16;-49;51
09/21/2018 17:32,-16;-49;0
09/21/2018 17:33,-17;-49;51
09/21/2018 17:34,-17;-49;0
09/21/2018 17:35,-18;-49;51
09/21/2018 17:36,-18;-48;51
09/21/2018 17:37,-19;-48;51
09/21/2018 17:38,-19;-48;0
09/21/2018 17:39,-20;-48;51
09/21/2018 17:40,-20;-48;0
09/21/2018 17:41,-20;-47;51
09/21/2018 17:42,-21;-47;51
09/21/2018 17:43,-21;-47;0
09/21/2018 17:44,-22;-47;51
09/21/2018 17:45,-22;-47;0
09/21/2018 17:46,-23;-46;72.1248916810278
09/21/2018 17:47,-23;-46;0
09/21/2018 17:48,-24;-46;51
09/21/2018 17:49,-24;-46;0
09/21/2018 17:50,-25;-45;72.1248916810278
09/21/2018 17:51,-25;-45;0
09/21/2018 17:52,-26;-45;51
09/21/2018 17:53,-26;-45;0
09/21/2018 17:54,-26;-44;51
09/21/2018 17:55,-27;-44;51
09/21/2018 17:56,-27;-44;0
09/21/2018 17:57,-28;-44;51
09/21/2018 17:58,-28;-43;51
09/21/2018 17:59,-29;-43;51
09/21/2018 18:00,-29;-43;0
09/21/2018 18:01,-29;-43;0
09/21/2018 18:02,-30;-42;72.1248916810278
09/21/2018 18:03,-30;-42;0
09/21/2018 18:04,-31;-42;51
09/21/2018 18:05,-31;-41;51
09/21/2018 18:06,-31;-41;0
09/21/2018 18:07,-32;-41;51
09/21/2018 18:08,-32;-40;51
09/21/2018 18:09,-33;-40;51
09/21/2018 18:10,-33;-40;0
09/21/2018 18:11,-33;-39;51
09/21/2018 18:12,-34;-39;51
09/21/2018 18:13,-34;-39;0
09/21/2018 18:14,-35;-38;72.1248916810278
09/21/2018 18:15,-35;-38;0
09/21/2018 18:16,-35;-38;0
09/21/2018 18:17,-36;-37;72.1248916810278
09/21/2018 18:18,-36;-37;0
09/21/2018 18:19,-36;-37;0
09/21/2018 18:20,-37;-36;72.1248916810278
09/21/2018 18:21,-37;-36;0
09/21/2018 18:22,-38;-36;51
09/21/2018 18:23,-38;-35;51
09/21/2018 18:24,-38;-35;0
09/21/2018 18:25,-39;-34;72.1248916810278
09/21/2018 18:26,-39;-34;0
09/21/2018 18:27,-39;-34;0
09/21/2018 18:28,-40;-33;72.1248916810278
09/21/2018 18:29,-40;-33;0
09/21/2018 18:30,-40;-32;51
09/21/2018 18:31,-41;-32;51
09/21/2018 18:32,-41;-32;0
09/21/2018 18:33,-41;-31;51
09/21/2018 18:34,-41;-31;0
09/21/2018 18:35,-42;-30;72.1248916810278
09/21/2018 18:36,-42;-30;0
09/21/2018 18:37,-42;-30;0
09/21/2018 18:38,-43;-29;72.1248916810278
09/21/2018 18:39,-43;-29;0
09/21/2018 18:40,-43;-28;51
09/21/2018 18:41,-43;-28;0
09/21/2018 18:42,-44;-27;72.1248916810278
09/21/2018 18:43,-44;-27;0
09/21/2018 18:44,-44;-27;0
09/21/2018 18:45,-45;-26;72.1248916810278
09/21/2018 18:46,-45;-26;0
09/21/2018 18:47,-45;-25;51
09/21/2018 18:48,-45;-25;0
09/21/2018 18:49,-46;-24;72.1248916810278
09/21/2018 18:50,-46;-24;0
09/21/2018 18:51,-46;-24;0
09/21/2018 18:52,-46;-23;51
09/21/2018 18:53,-46;-23;0
09/21/2018 18:54,-47;-22;72.1248916810278
09/21/2018 18:55,-47;-22;0
09/21/2018 18:56,-47;-21;51
09/21/2018 18:57,-47;-21;0
09/21/2018 18:58,-48;-20;72.1248916810278
09/21/2018 18:59,-48;-20;0
09/21/2018 19:00,-48;-19;51
09/21/2018 19:01,-48;-19;0
09/21/2018 19:02,-48;-18;51
09/21/2018 19:03,-48;-18;0
09/21/2018 19:04,-49;-17;72.1248916810278
09/21/2018 19:05,-49;-17;0
09/21/2018 19:06,-49;-16;51
09/21/2018 19:07,-49;-16;0
09/21/2018 19:08,-49;-15;51
09/21/2018 19:09,-49;-15;0
09/21/2018 19:10,-50;-14;72.1248916810278
09/21/2018 19:11,-50;-14;0
09/21/2018 19:12,-50;-14;0
09/21/2018 19:13,-50;-13;51
09/21/2018 19:14,-50;-13;0
09/21/2018 19:15,-50;-12;51
09/21/2018 19:16,-50;-12;0
09/21/2018 19:17,-50;-11;51
09/21/2018 19:18,-51;-11;51
09/21/2018 19:19,-51;-10;51
09/21/2018 19:20,-51;-10;0
09/21/2018 19:21,-51;-9;51
09/21/2018 19:22,-51;-9;0
09/21/2018 19:23,-51;-8;51
09/21/2018 19:24,-51;-8;0
09/21/2018 19:25,-51;-7;51
09/21/2018 19:26,-51;-6;51
09/21/2018 19:27,-51;-6;0
09/21/2018 19:28,-51;-5;51
09/21/2018 19:29,-51;-5;0
09/21/2018 19:30,-51;-4;51
09/21/2018 19:31,-51;-4;0
09/21/2018 19:32,-51;-3;51
09/21/2018 19:33,-51;-3;0
09/21/2018 19:34,-51;-2;51
09/21/2018 19:35,-51;-2;0
09/21/2018 19:36,-51;-1;51
09/21/2018 19:37,-51;-1;0
09/21/2018 19:38,-51;1;102
09/21/2018 19:39,-51;1;0
09/21/2018 19:40,-51;2;51
09/21/2018 19:41,-51;2;0
09/21/2018 19:42,-51;3;51
09/21/2018 19:43,-51;3;0
09/21/2018 19:44,-51;4;51
09/21/2018 19:45,-51;4;0
09/21/2018 19:46,-51;5;51
09/21/2018 19:47,-51;5;0
09/21/2018 19:48,-51;6;51
09/21/2018 19:49,-51;6;0
09/21/2018 19:50,-51;7;51
09/21/2018 19:51,-51;7;0
09/21/2018 19:52,-51;8;51
09/21/2018 19:53,-51;8;0
09/21/2018 19:54,-51;9;51
09/21/2018 19:55,-51;9;0
09/21/2018 19:56,-51;10;51
09/21/2018 19:57,-51;10;0
09/21/2018 19:58,-50;11;72.1248916810278
09/21/2018 19:59,-50;11;0
09/21/2018 20:00,-50;12;51
09/21/2018 20:01,-50;12;0
09/21/2018 20:02,-50;13;51
09/21/2018 20:03,-50;13;0
09/21/2018 20:04,-50;14;51
09/21/2018 20:05,-50;14;0
09/21/2018 20:06,-49;15;72.1248916810278
09/21/2018 20:07,-49;15;0
09/21/2018 20:08,-49;16;51
09/21/2018 20:09,-49;16;0
09/21/2018 20:10,-49;17;51
09/21/2018 20:11,-49;17;0
09/21/2018 20:12,-49;18;51
09/21/2018 20:13,-48;18;51
09/21/2018 20:14,-48;19;51
09/21/2018 20:15,-48;19;0
09/21/2018 20:16,-48;20;51
09/21/2018 20:17,-48;20;0
09/21/2018 20:18,-47;20;51
09/21/2018 20:19,-47;21;51
09/21/2018 20:20,-47;21;0
09/21/2018 20:21,-47;22;51
09/21/2018 20:22,-47;22;0
09/21/2018 20:23,-46;23;72.1248916810278
09/21/2018 20:24,-46;23;0
09/21/2018 20:25,-46;24;51
09/21/2018 20:26,-46;24;0
09/21/2018 20:27,-45;25;72.1248916810278
09/21/2018 20:28,-45;25;0
09/21/2018 20:29,-45;25;0
09/21/2018 20:30,-45;26;51
09/21/2018 20:31,-44;26;51
09/21/2018 20:32,-44;27;51
09/21/2018 20:33,-44;27;0
09/21/2018 20:34,-44;28;51
09/21/2018 20:35,-43;28;51
09/21/2018 20:36,-43;29;51
09/21/2018 20:37,-43;29;0
09/21/2018 20:38,-43;29;0
09/21/2018 20:39,-42;30;72.1248916810278
09/21/2018 20:40,-42;30;0
09/21/2018 20:41,-42;31;51
09/21/2018 20:42,-41;31;51
09/21/2018 20:43,-41;31;0
09/21/2018 20:44,-41;32;51
09/21/2018 20:45,-40;32;51
09/21/2018 20:46,-40;33;51
09/21/2018 20:47,-40;33;0
09/21/2018 20:48,-39;33;51
09/21/2018 20:49,-39;34;51
09/21/2018 20:50,-39;34;0
09/21/2018 20:51,-38;35;72.1248916810278
09/21/2018 20:52,-38;35;0
09/21/2018 20:53,-38;35;0
09/21/2018 20:54,-37;36;72.1248916810278
09/21/2018 20:55,-37;36;0
09/21/2018 20:56,-37;36;0
09/21/2018 20:57,-36;37;72.1248916810278
09/21/2018 20:58,-36;37;0
09/21/2018 20:59,-36;38;51
09/21/2018 21:00,-35;38;51
09/21/2018 21:01,-35;38;0
09/21/2018 21:02,-34;39;72.1248916810278
09/21/2018 21:03,-34;39;0
09/21/2018 21:04,-34;39;0
09/21/2018 21:05,-33;40;72.1248916810278
09/21/2018 21:06,-33;40;0
09/21/2018 21:07,-33;40;0
09/21/2018 21:08,-32;41;72.1248916810278
09/21/2018 21:09,-32;41;0
09/21/2018 21:10,-31;41;51
09/21/2018 21:11,-31;41;0
09/21/2018 21:12,-30;42;72.1248916810278
09/21/2018 21:13,-30;42;0
09/21/2018 21:14,-30;42;0
09/21/2018 21:15,-29;43;72.1248916810278
09/21/2018 21:16,-29;43;0
09/21/2018 21:17,-28;43;51
09/21/2018 21:18,-28;43;0
09/21/2018 21:19,-28;44;51
09/21/2018 21:20,-27;44;51
09/21/2018 21:21,-27;44;0
09/21/2018 21:22,-26;45;72.1248916810278
09/21/2018 21:23,-26;45;0
09/21/2018 21:24,-25;45;51
09/21/2018 21:25,-25;45;0
09/21/2018 21:26,-24;46;72.1248916810278
09/21/2018 21:27,-24;46;0
09/21/2018 21:28,-24;46;0
09/21/2018 21:29,-23;46;51
09/21/2018 21:30,-23;46;0
09/21/2018 21:31,-22;47;72.1248916810278
09/21/2018 21:32,-22;47;0
09/21/2018 21:33,-21;47;51
09/21/2018 21:34,-21;47;0
09/21/2018 21:35,-20;48;72.1248916810278
09/21/2018 21:36,-20;48;0
09/21/2018 21:37,-19;48;51
09/21/2018 21:38,-19;48;0
09/21/2018 21:39,-18;48;51
09/21/2018 21:40,-18;48;0
09/21/2018 21:41,-17;49;72.1248916810278
09/21/2018 21:42,-17;49;0
09/21/2018 21:43,-16;49;51
09/21/2018 21:44,-16;49;0
09/21/2018 21:45,-16;49;0
09/21/2018 21:46,-15;49;51
09/21/2018 21:47,-15;50;51
09/21/2018 21:48,-14;50;51
09/21/2018 21:49,-14;50;0
09/21/2018 21:50,-13;50;51
09/21/2018 21:51,-13;50;0
09/21/2018 21:52,-12;50;51
09/21/2018 21:53,-12;50;0
09/21/2018 21:54,-11;50;51
09/21/2018 21:55,-11;50;0
09/21/2018 21:56,-10;51;72.1248916810278
09/21/2018 21:57,-10;51;0
09/21/2018 21:58,-9;51;51
09/21/2018 21:59,-9;51;0
09/21/2018 22:00,-8;51;51
09/21/2018 22:01,-8;51;0
09/21/2018 22:02,-7;51;51
09/21/2018 22:03,-7;51;0
09/21/2018 22:04,-6;51;51
09/21/2018 22:05,-6;51;0
09/21/2018 22:06,-5;51;51
09/21/2018 22:07,-5;51;0
09/21/2018 22:08,-4;51;51
09/21/2018 22:09,-3;51;51
09/21/2018 22:10,-3;51;0
09/21/2018 22:11,-2;51;51
09/21/2018 22:12,-2;51;0
09/21/2018 22:13,-1;51;51
09/21/2018 22:14,-1;51;0
09/21/2018 22:15,1;51;102
09/21/2018 22:16,1;51;0
09/21/2018 22:17,2;51;51
09/21/2018 22:18,2;51;0
09/21/2018 22:19,3;51;51
09/21/2018 22:20,3;51;0
09/21/2018 22:21,4;51;51
09/21/2018 22:22,4;51;0
09/21/2018 22:23,5;51;51
09/21/2018 22:24,5;51;0
09/21/2018 22:25,6;51;51
09/21/2018 22:26,6;51;0
09/21/2018 22:27,7;51;51
09/21/2018 22:28,7;51;0
09/21/2018 22:29,8;51;51
09/21/2018 22:30,8;51;0
09/21/2018 22:31,9;51;51
09/21/2018 22:32,9;51;0
09/21/2018 22:33,10;51;51
09/21/2018 22:34,10;51;0
09/21/2018 22:35,11;50;72.1248916810278
09/21/2018 22:36,11;50;0
09/21/2018 22:37,12;50;51
09/21/2018 22:38,12;50;0
09/21/2018 22:39,13;50;51
09/21/2018 22:40,13;50;0
09/21/2018 22:41,14;50;51
09/21/2018 22:42,14;50;0
09/21/2018 22:43,15;49;72.1248916810278
09/21/2018 22:44,15;49;0
09/21/2018 22:45,16;49;51
09/21/2018 22:46,16;49;0
09/21/2018 22:47,17;49;51
09/21/2018 22:48,17;49;0
09/21/2018 22:49,18;49;51
09/21/2018 22:50,18;48;51
09/21/2018 22:51,19;48;51
09/21/2018 22:52,19;48;0
09/21/2018 22:53,19;48;0
09/21/2018 22:54,20;48;51
09/21/2018 22:55,20;47;51
09/21/2018 22:56,21;47;51
09/21/2018 22:57,21;47;0
09/21/2018 22:58,22;47;51
09/21/2018 22:59,22;47;0
09/21/2018 23:00,23;46;72.1248916810278
09/21/2018 23:01,23;46;0
09/21/2018 23:02,24;46;51
09/21/2018 23:03,24;46;0
09/21/2018 23:04,25;45;72.1248916810278
09/21/2018 23:05,25;45;0
09/21/2018 23:06,25;45;0
09/21/2018 23:07,26;45;51
09/21/2018 23:08,26;44;51
09/21/2018 23:09,27;44;51
09/21/2018 23:10,27;44;0
09/21/2018 23:11,28;44;51
09/21/2018 23:12,28;43;51
09/21/2018 23:13,29;43;51
09/21/2018 23:14,29;43;0
09/21/2018 23:15,29;43;0
09/21/2018 23:16,30;42;72.1248916810278
09/21/2018 23:17,30;42;0
09/21/2018 23:18,31;42;51
09/21/2018 23:19,31;41;51
09/21/2018 23:20,31;41;0
09/21/2018 23:21,32;41;51
09/21/2018 23:22,32;40;51
09/21/2018 23:23,33;40;51
09/21/2018 23:24,33;40;0
09/21/2018 23:25,33;39;51
09/21/2018 23:26,34;39;51
09/21/2018 23:27,34;39;0
09/21/2018 23:28,35;38;72.1248916810278
09/21/2018 23:29,35;38;0
09/21/2018 23:30,35;38;0
09/21/2018 23:31,36;37;72.1248916810278
09/21/2018 23:32,36;37;0
09/21/2018 23:33,36;37;0
09/21/2018 23:34,37;36;72.1248916810278
09/21/2018 23:35,37;36;0
09/21/2018 23:36,37;36;0
09/21/2018 23:37,38;35;72.1248916810278
09/21/2018 23:38,38;35;0
09/21/2018 23:39,39;34;72.1248916810278
09/21/2018 23:40,39;34;0
09/21/2018 23:41,39;34;0
09/21/2018 23:42,40;33;72.1248916810278
09/21/2018 23:43,40;33;0
09/21/2018 23:44,40;33;0
09/21/2018 23:45,40;32;51
09/21/2018 23:46,41;32;51
09/21/2018 23:47,41;31;51
09/21/2018 23:48,41;31;0
09/21/2018 23:49,42;31;51
09/21/2018 23:50,42;30;51
09/21/2018 23:51,42;30;0
09/21/2018 23:52,43;29;72.1248916810278
09/21/2018 23:53,43;29;0
09/21/2018 23:54,43;28;51
09/21/2018 23:55,43;28;0
09/21/2018 23:56,44;28;51
09/21/2018 23:57,44;27;51
09/21/2018 23:58,44;27;0
09/21/2018 23:59,45;26;72.1248916810278
09/22/2018 00:00,45;26;0
09/22/2018 00:01,45;25;51
09/22/2018 00:02,45;25;0
09/22/2018 00:03,46;24;72.1248916810278
09/22/2018 00:04,46;24;0
09/22/2018 00:05,46;24;0
09/22/2018 00:06,46;23;51
09/22/2018 00:07,46;23;0
09/22/2018 00:08,47;22;72.1248916810278
09/22/2018 00:09,47;22;0
09/22/2018 00:10,47;21;51
09/22/2018 00:11,47;21;0
09/22/2018 00:12,47;20;51
09/22/2018 00:13,48;20;51
09/22/2018 00:14,48;19;51
09/22/2018 00:15,48;19;0
09/22/2018 00:16,48;18;51
09/22/2018 00:17,48;18;0
09/22/2018 00:18,49;17;72.1248916810278
09/22/2018 00:19,49;17;0
09/22/2018 00:20,49;17;0
09/22/2018 00:21,49;16;51
09/22/2018 00:22,49;16;0
09/22/2018 00:23,49;15;51
09/22/2018 00:24,50;15;51
09/22/2018 00:25,50;14;51
09/22/2018 00:26,50;14;0
09/22/2018 00:27,50;13;51
09/22/2018 00:28,50;13;0
09/22/2018 00:29,50;12;51
09/22/2018 00:30,50;12;0
09/22/2018 00:31,50;11;51
09/22/2018 00:32,50;11;0
09/22/2018 00:33,51;10;72.1248916810278
09/22/2018 00:34,51;10;0
09/22/2018 00:35,51;9;51
09/22/2018 00:36,51;9;0
09/22/2018 00:37,51;8;51
09/22/2018 00:38,51;8;0
09/22/2018 00:39,51;7;51
09/22/2018 00:40,51;7;0
09/22/2018 00:41,51;6;51
09/22/2018 00:42,51;6;0
09/22/2018 00:43,51;5;51
09/22/2018 00:44,51;5;0
09/22/2018 00:45,51;4;51
09/22/2018 00:46,51;4;0
09/22/2018 00:47,51;3;51
09/22/2018 00:48,51;3;0
09/22/2018 00:49,51;2;51
09/22/2018 00:50,51;1;51
09/22/2018 00:51,51;1;0
09/22/2018 00:52,51;-1;102
09/22/2018 00:53,51;-1;0
09/22/2018 00:54,51;-2;51
09/22/2018 00:55,51;-2;0
09/22/2018 00:56,51;-3;51
09/22/2018 00:57,51;-3;0
09/22/2018 00:58,51;-4;51
09/22/2018 00:59,51;-4;0
09/22/2018 01:00,51;-5;51
09/22/2018 01:01,51;-5;0
09/22/2018 01:02,51;-6;51
09/22/2018 01:03,51;-6;0
09/22/2018 01:04,51;-7;51
09/22/2018 01:05,51;-7;0
09/22/2018 01:06,51;-8;51
09/22/2018 01:07,51;-8;0
09/22/2018 01:08,51;-9;51
09/22/2018 01:09,51;-9;0
09/22/2018 01:10,51;-10;51
09/22/2018 01:11,51;-10;0
09/22/2018 01:12,50;-11;72.1248916810278
09/22/2018 01:13,50;-11;0
09/22/2018 01:14,50;-12;51
09/22/2018 01:15,50;-12;0
09/22/2018 01:16,50;-13;51
09/22/2018 01:17,50;-13;0
09/22/2018 01:18,50;-14;51
09/22/2018 01:19,50;-14;0
09/22/2018 01:20,50;-15;51
09/22/2018 01:21,49;-15;51
09/22/2018 01:22,49;-16;51
09/22/2018 01:23,49;-16;0
09/22/2018 01:24,49;-17;51
09/22/2018 01:25,49;-17;0
09/22/2018 01:26,49;-18;51
09/22/2018 01:27,48;-18;51
09/22/2018 01:28,48;-18;0
09/22/2018 01:29,48;-19;51
09/22/2018 01:30,48;-19;0
09/22/2018 01:31,48;-20;51
09/22/2018 01:32,47;-20;51
09/22/2018 01:33,47;-21;51
09/22/2018 01:34,47;-21;0
09/22/2018 01:35,47;-22;51
09/22/2018 01:36,47;-22;0
09/22/2018 01:37,46;-23;72.1248916810278
09/22/2018 01:38,46;-23;0
09/22/2018 01:39,46;-24;51
09/22/2018 01:40,46;-24;0
09/22/2018 01:41,45;-25;72.1248916810278
09/22/2018 01:42,45;-25;0
09/22/2018 01:43,45;-25;0
09/22/2018 01:44,45;-26;51
09/22/2018 01:45,44;-26;51
09/22/2018 01:46,44;-27;51
09/22/2018 01:47,44;-27;0
09/22/2018 01:48,44;-28;51
09/22/2018 01:49,43;-28;51
09/22/2018 01:50,43;-28;0
09/22/2018 01:51,43;-29;51
09/22/2018 01:52,43;-29;0
09/22/2018 01:53,42;-30;72.1248916810278
09/22/2018 01:54,42;-30;0
09/22/2018 01:55,42;-31;51
09/22/2018 01:56,41;-31;51
09/22/2018 01:57,41;-31;0
09/22/2018 01:58,41;-32;51
09/22/2018 01:59,40;-32;51
09/22/2018 02:00,40;-33;51
09/22/2018 02:01,40;-33;0
09/22/2018 02:02,39;-33;51
09/22/2018 02:03,39;-34;51
09/22/2018 02:04,39;-34;0
09/22/2018 02:05,38;-35;72.1248916810278
09/22/2018 02:06,38;-35;0
09/22/2018 02:07,38;-35;0
09/22/2018 02:08,37;-36;72.1248916810278
09/22/2018 02:09,37;-36;0
09/22/2018 02:10,37;-36;0
09/22/2018 02:11,36;-37;72.1248916810278
09/22/2018 02:12,36;-37;0
09/22/2018 02:13,36;-37;0
09/22/2018 02:14,35;-38;72.1248916810278
09/22/2018 02:15,35;-38;0
09/22/2018 02:16,35;-38;0
09/22/2018 02:17,34;-39;72.1248916810278
09/22/2018 02:18,34;-39;0
09/22/2018 02:19,33;-39;51
09/22/2018 02:20,33;-40;51
09/22/2018 02:21,33;-40;0
09/22/2018 02:22,32;-40;51
09/22/2018 02:23,32;-41;51
09/22/2018 02:24,31;-41;51
09/22/2018 02:25,31;-41;0
09/22/2018 02:26,31;-42;51
09/22/2018 02:27,30;-42;51
09/22/2018 02:28,30;-42;0
09/22/2018 02:29,29;-43;72.1248916810278
09/22/2018 02:30,29;-43;0
09/22/2018 02:31,28;-43;51
09/22/2018 02:32,28;-43;0
09/22/2018 02:33,28;-44;51
09/22/2018 02:34,27;-44;51
09/22/2018 02:35,27;-44;0
09/22/2018 02:36,26;-44;51
09/22/2018 02:37,26;-45;51
09/22/2018 02:38,25;-45;51
09/22/2018 02:39,25;-45;0
09/22/2018 02:40,25;-45;0
09/22/2018 02:41,24;-46;72.1248916810278
09/22/2018 02:42,24;-46;0
09/22/2018 02:43,23;-46;51
09/22/2018 02:44,23;-46;0
09/22/2018 02:45,22;-47;72.1248916810278
09/22/2018 02:46,22;-47;0
09/22/2018 02:47,21;-47;51
09/22/2018 02:48,21;-47;0
09/22/2018 02:49,20;-47;51
09/22/2018 02:50,20;-48;51
09/22/2018 02:51,19;-48;51
09/22/2018 02:52,19;-48;0
09/22/2018 02:53,18;-48;51
09/22/2018 02:54,18;-48;0
09/22/2018 02:55,18;-49;51
09/22/2018 02:56,17;-49;51
09/22/2018 02:57,17;-49;0
09/22/2018 02:58,16;-49;51
09/22/2018 02:59,16;-49;0
09/22/2018 03:00,15;-49;51
09/22/2018 03:01,15;-50;51
09/22/2018 03:02,14;-50;51
09/22/2018 03:03,14;-50;0
09/22/2018 03:04,13;-50;51
09/22/2018 03:05,13;-50;0
09/22/2018 03:06,12;-50;51
09/22/2018 03:07,12;-50;0
09/22/2018 03:08,11;-50;51
09/22/2018 03:09,11;-50;0
09/22/2018 03:10,10;-51;72.1248916810278
09/22/2018 03:11,10;-51;0
09/22/2018 03:12,9;-51;51
09/22/2018 03:13,9;-51;0
09/22/2018 03:14,8;-51;51
09/22/2018 03:15,8;-51;0
09/22/2018 03:16,7;-51;51
09/22/2018 03:17,7;-51;0
09/22/2018 03:18,6;-51;51
09/22/2018 03:19,6;-51;0
09/22/2018 03:20,5;-51;51
09/22/2018 03:21,5;-51;0
09/22/2018 03:22,4;-51;51
09/22/2018 03:23,4;-51;0
09/22/2018 03:24,3;-51;51
09/22/2018 03:25,3;-51;0
09/22/2018 03:26,2;-51;51
09/22/2018 03:27,2;-51;0
09/22/2018 03:28,1;-51;51
09/22/2018 03:29,1;-51;0
09/22/2018 03:30,-1;-51;102
09/22/2018 03:31,-2;-51;51
09/22/2018 03:32,-2;-51;0
09/22/2018 03:33,-3;-51;51
09/22/2018 03:34,-3;-51;0
09/22/2018 03:35,-4;-51;51
09/22/2018 03:36,-4;-51;0
09/22/2018 03:37,-5;-51;51
09/22/2018 03:38,-5;-51;0
09/22/2018 03:39,-6;-51;51
09/22/2018 03:40,-6;-51;0
09/22/2018 03:41,-7;-51;51
09/22/2018 03:42,-7;-51;0
09/22/2018 03:43,-8;-51;51
09/22/2018 03:44,-8;-51;0
09/22/2018 03:45,-9;-51;51
09/22/2018 03:46,-9;-51;0
09/22/2018 03:47,-10;-51;51
09/22/2018 03:48,-10;-51;0
09/22/2018 03:49,-11;-50;72.1248916810278
09/22/2018 03:50,-11;-50;0
09/22/2018 03:51,-12;-50;51
09/22/2018 03:52,-12;-50;0
09/22/2018 03:53,-13;-50;51
09/22/2018 03:54,-13;-50;0
09/22/2018 03:55,-14;-50;51
09/22/2018 03:56,-14;-50;0
09/22/2018 03:57,-15;-50;51
09/22/2018 03:58,-15;-49;51
09/22/2018 03:59,-16;-49;51
09/22/2018 04:00,-16;-49;0
09/22/2018 04:01,-17;-49;51
09/22/2018 04:02,-17;-49;0
09/22/2018 04:03,-17;-49;0
09/22/2018 04:04,-18;-48;72.1248916810278
09/22/2018 04:05,-18;-48;0
09/22/2018 04:06,-19;-48;51
09/22/2018 04:07,-19;-48;0
09/22/2018 04:08,-20;-48;51
09/22/2018 04:09,-20;-47;51
09/22/2018 04:10,-21;-47;51
09/22/2018 04:11,-21;-47;0
09/22/2018 04:12,-22;-47;51
09/22/2018 04:13,-22;-47;0
09/22/2018 04:14,-23;-46;72.1248916810278
09/22/2018 04:15,-23;-46;0
09/22/2018 04:16,-24;-46;51
09/22/2018 04:17,-24;-46;0
09/22/2018 04:18,-24;-46;0
09/22/2018 04:19,-25;-45;72.1248916810278
