momento,posicao
datetime,coord
T
01/14/2018 01:23:37,-0.953625711;0.300995021;2.000
01/14/2018 01:23:38,-0.261967594;0.96507667;2.000
01/14/2018 01:23:39,0.670542321;0.74187128;2.000
01/14/2018 01:23:40,0.986558719;-0.163407144;2.000
01/14/2018 01:23:41,0.39553758;-0.918449793;2.000
01/14/2018 01:23:42,-0.559138985;-0.829073938;2.000
01/14/2018 01:23:43,-0.999745746;0.022548672;2.000
01/14/2018 01:23:44,-0.521190879;0.853440137;2.000
01/14/2018 01:23:45,0.436544479;0.899682676;2.000
01/14/2018 01:23:46,0.992922856;0.118761112;2.000
01/14/2018 01:23:47,0.636412538;-0.771348871;2.000
01/14/2018 01:23:48,-0.305212532;-0.952284259;2.000
01/14/2018 01:23:49,-0.966226608;-0.257693891;2.000
01/14/2018 01:23:50,-0.738896397;0.673819052;2.000
01/14/2018 01:23:51,0.167771754;0.985825866;2.000
01/14/2018 01:23:52,0.920191328;0.391468925;2.000
01/14/2018 01:23:53,0.826591239;-0.56280274;2.000
01/14/2018 01:23:54,-0.026973024;-0.999636162;2.000
01/14/2018 01:23:55,-0.855738412;-0.517408706;2.000
01/14/2018 01:23:56,-0.897741851;0.440521928;2.000
01/14/2018 01:23:57,-0.114365572;0.993438733;2.000
01/14/2018 01:23:58,0.774157887;0.632992549;2.000
01/14/2018 01:23:59,0.950924155;-0.309424066;2.000
01/14/2018 01:24:00,0.25341514;-0.967357621;2.000
01/14/2018 01:24:01,-0.677082585;-0.735907041;2.000
01/14/2018 01:24:02,-0.985073704;0.172133079;2.000
01/14/2018 01:24:03,-0.387392603;0.92191484;2.000
01/14/2018 01:24:04,0.566455472;0.824092348;2.000
01/14/2018 01:24:05,0.999506997;-0.031396847;2.000
01/14/2018 01:24:06,0.513616399;-0.858019927;2.000
01/14/2018 01:24:07,-0.444490748;-0.895783442;2.000
01/14/2018 01:24:08,-0.993935151;-0.109967792;2.000
01/14/2018 01:24:09,-0.62956016;0.776951739;2.000
01/14/2018 01:24:10,0.313629538;0.949545424;2.000
01/14/2018 01:24:11,0.968469686;0.249131426;2.000
01/14/2018 01:24:12,0.732903271;-0.680332857;2.000
01/14/2018 01:24:13,-0.176491032;-0.984302248;2.000
01/14/2018 01:24:14,-0.923620294;-0.383308692;2.000
01/14/2018 01:24:15,-0.821577317;0.570097108;2.000
01/14/2018 01:24:16,0.035820056;0.999358256;2.000
01/14/2018 01:24:17,0.860284635;0.509814032;2.000
01/14/2018 01:24:18,0.893807488;-0.448450862;2.000
01/14/2018 01:24:19,0.105567858;-0.994412101;2.000
01/14/2018 01:24:20,-0.779730373;-0.626115441;2.000
01/14/2018 01:24:21,-0.948148095;0.317828868;2.000
01/14/2018 01:24:22,-0.244842831;0.969562782;2.000
01/14/2018 01:24:23,0.683569802;0.729885145;2.000
01/14/2018 01:24:24,0.983511512;-0.180845528;2.000
01/14/2018 01:24:25,0.379217274;-0.925307657;2.000
01/14/2018 01:24:26,-0.573727578;-0.819046193;2.000
01/14/2018 01:24:27,-0.99918994;0.040242563;2.000
01/14/2018 01:24:28,-0.506001679;0.862532492;2.000
01/14/2018 01:24:29,0.452402192;0.891814026;2.000
01/14/2018 01:24:30,0.994869574;0.101165857;2.000
01/14/2018 01:24:31,0.622658458;-0.782493734;2.000
01/14/2018 01:24:32,-0.322021973;-0.946732195;2.000
01/14/2018 01:24:33,-0.970636887;-0.240549442;2.000
01/14/2018 01:24:34,-0.726852724;0.686793359;2.000
01/14/2018 01:24:35,0.185196482;0.982701513;2.000
01/14/2018 01:24:36,0.926976896;0.375118428;2.000
01/14/2018 01:24:37,0.816499027;-0.57734681;2.000
01/14/2018 01:24:38,-0.044664282;-0.999002053;2.000
01/14/2018 01:24:39,-0.864763456;-0.502179416;2.000
01/14/2018 01:24:40,-0.889803097;0.456344661;2.000
01/14/2018 01:24:41,-0.096761874;0.99530756;2.000
01/14/2018 01:24:42,0.785241769;0.619189279;2.000
01/14/2018 01:24:43,0.945297751;-0.32620877;2.000
01/14/2018 01:24:44,0.23625134;-0.97169198;2.000
01/14/2018 01:24:45,-0.690003464;-0.723806065;2.000
01/14/2018 01:24:46,-0.981872265;0.189543808;2.000
01/14/2018 01:24:47,-0.371012234;0.928627978;2.000
01/14/2018 01:24:48,0.580954734;0.813935868;2.000
01/14/2018 01:24:49,0.998794599;-0.049085126;2.000
01/14/2018 01:24:50,0.498347316;-0.866977481;2.000
01/14/2018 01:24:51,-0.460278191;-0.887774739;2.000
01/14/2018 01:24:52,-0.995726052;-0.092355996;2.000
01/14/2018 01:24:53,-0.615707972;0.787974424;2.000
01/14/2018 01:24:54,0.330389177;0.943844792;2.000
01/14/2018 01:24:55,0.972728041;0.231948611;2.000
01/14/2018 01:24:56,0.72074523;-0.693200053;2.000
01/14/2018 01:24:57,-0.193887422;-0.981023785;2.000
01/14/2018 01:24:58,-0.930260872;-0.366898774;2.000
01/14/2018 01:24:59,-0.811356767;0.584551279;2.000
01/14/2018 01:25:00,0.053505008;0.998567581;2.000
01/14/2018 01:25:01,0.869174525;0.494505455;2.000
01/14/2018 01:25:02,0.885728992;-0.464202706;2.000
01/14/2018 01:25:03,0.087948308;-0.99612504;2.000
01/14/2018 01:25:04,-0.790691645;-0.612214606;2.000
01/14/2018 01:25:05,-0.942373346;0.334563114;2.000
01/14/2018 01:25:06,-0.227641339;0.973745049;2.000
01/14/2018 01:25:07,0.696383065;0.717670277;2.000
01/14/2018 01:25:08,0.980156091;-0.198227238;2.000
01/14/2018 01:25:09,0.362778127;-0.931875545;2.000
01/14/2018 01:25:10,-0.588136374;-0.808761773;2.000
01/14/2018 01:25:11,-0.998321005;0.057923843;2.000
01/14/2018 01:25:12,-0.490653908;0.871354545;2.000
01/14/2018 01:25:13,0.468118129;0.883665897;2.000
01/14/2018 01:25:14,0.996504517;0.083538898;2.000
01/14/2018 01:25:15,0.608709247;-0.793393378;2.000
01/14/2018 01:25:16,-0.338730497;-0.940883441;2.000
01/14/2018 01:25:17,-0.974742985;-0.223329608;2.000
01/14/2018 01:25:18,-0.714581267;0.699552437;2.000
01/14/2018 01:25:19,0.202563172;0.979269198;2.000
01/14/2018 01:25:20,0.933471965;0.358650374;2.000
01/14/2018 01:25:21,0.806150939;-0.591709949;2.000
01/14/2018 01:25:22,-0.062341543;-0.998054874;2.000
01/14/2018 01:25:23,-0.873517497;-0.48679275;2.000
01/14/2018 01:25:24,-0.881585493;0.472024383;2.000
01/14/2018 01:25:25,-0.079127852;0.996864476;2.000
01/14/2018 01:25:26,0.796079571;0.605191967;2.000
01/14/2018 01:25:27,0.939375108;-0.342891246;2.000
01/14/2018 01:25:28,0.219013503;-0.975721828;2.000
01/14/2018 01:25:29,-0.702708107;-0.711478261;2.000
01/14/2018 01:25:30,-0.978363124;0.206895137;2.000
01/14/2018 01:25:31,-0.354515597;0.935050101;2.000
01/14/2018 01:25:32,0.595271935;0.803524314;2.000
01/14/2018 01:25:33,0.997769195;-0.066758022;2.000
01/14/2018 01:25:34,0.482922058;-0.87566334;2.000
01/14/2018 01:25:35,-0.475921392;-0.879487822;2.000
01/14/2018 01:25:36,-0.997204909;-0.074715256;2.000
01/14/2018 01:25:37,-0.601662832;0.798750172;2.000
01/14/2018 01:25:38,0.347045278;0.937848375;2.000
01/14/2018 01:25:39,0.97668156;0.214693108;2.000
01/14/2018 01:25:40,0.70836132;-0.705850013;2.000
01/14/2018 01:25:41,-0.211223051;-0.977437887;2.000
01/14/2018 01:25:42,-0.936609923;-0.350373875;2.000
01/14/2018 01:25:43,-0.800881951;0.598822261;2.000
01/14/2018 01:25:44,0.071173193;0.997463973;2.000
01/14/2018 01:25:45,0.877792032;0.479041908;2.000
01/14/2018 01:25:46,0.877372924;-0.479809078;2.000
01/14/2018 01:25:47,0.070301197;-0.99752581;2.000
01/14/2018 01:25:48,-0.801405127;-0.598121913;2.000
01/14/2018 01:25:49,-0.936303273;0.351192513;2.000
01/14/2018 01:25:50,-0.210368508;0.977622162;2.000
01/14/2018 01:25:51,0.708978093;0.705230503;2.000
01/14/2018 01:25:52,0.976493505;-0.215546827;2.000
01/14/2018 01:25:53,0.346225291;-0.938151399;2.000
01/14/2018 01:25:54,-0.602360858;-0.798223901;2.000
01/14/2018 01:25:55,-0.997139213;0.07558697;2.000
01/14/2018 01:25:56,-0.475152374;0.87990353;2.000
01/14/2018 01:25:57,0.483687367;0.875240842;2.000
01/14/2018 01:25:58,0.997827173;0.06588576;2.000
01/14/2018 01:25:59,0.594569278;-0.804044385;2.000
01/14/2018 01:26:00,-0.355332869;-0.934739831;2.000
01/14/2018 01:26:01,-0.978543615;-0.206039787;2.000
01/14/2018 01:26:02,-0.702085874;0.712092287;2.000
01/14/2018 01:26:03,0.219866382;0.975529997;2.000
01/14/2018 01:26:04,0.9396745;0.342069926;2.000
01/14/2018 01:26:05,0.795550216;-0.605887657;2.000
01/14/2018 01:26:06,-0.079999267;-0.996794922;2.000
01/14/2018 01:26:07,-0.881997793;-0.471253533;2.000
01/14/2018 01:26:08,-0.873091616;0.487556181;2.000
01/14/2018 01:26:09,-0.061469033;0.998108991;2.000
01/14/2018 01:26:10,0.806667895;0.591004997;2.000
01/14/2018 01:26:11,0.933158081;-0.359466265;2.000
01/14/2018 01:26:12,0.201707031;-0.979445901;2.000
01/14/2018 01:26:13,-0.715192533;-0.698927493;2.000
01/14/2018 01:26:14,-0.974547381;0.22418163;2.000
01/14/2018 01:26:15,-0.33790786;0.941179195;2.000
01/14/2018 01:26:16,0.609402588;0.79286095;2.000
01/14/2018 01:26:17,0.996431108;-0.084409997;2.000
01/14/2018 01:26:18,0.467345462;-0.884074781;2.000
01/14/2018 01:26:19,-0.491415446;-0.870925289;2.000
01/14/2018 01:26:20,-0.998371259;-0.057051102;2.000
01/14/2018 01:26:21,-0.587429141;0.809275605;2.000
01/14/2018 01:26:22,0.363592621;0.931558053;2.000
01/14/2018 01:26:23,0.980329004;0.197370323;2.000
01/14/2018 01:26:24,0.695755422;-0.718278771;2.000
01/14/2018 01:26:25,-0.228492486;-0.973545676;2.000
01/14/2018 01:26:26,-0.942665456;-0.333739176;2.000
01/14/2018 01:26:27,-0.790156153;0.612905583;2.000
01/14/2018 01:26:28,0.088819073;0.996047776;2.000
01/14/2018 01:26:29,0.886134453;0.463428237;2.000
01/14/2018 01:26:30,0.868741903;-0.495265086;2.000
01/14/2018 01:26:31,0.052632054;-0.998613973;2.000
01/14/2018 01:26:32,-0.811867463;-0.583841779;2.000
01/14/2018 01:26:33,-0.929939779;0.367711855;2.000
01/14/2018 01:26:34,-0.19302975;0.981192904;2.000
01/14/2018 01:26:35,0.72135094;0.692569723;2.000
01/14/2018 01:26:36,0.972524903;-0.232798868;2.000
01/14/2018 01:26:37,0.329563955;-0.944133253;2.000
01/14/2018 01:26:38,-0.616396573;-0.78743588;2.000
01/14/2018 01:26:39,-0.995644935;0.09322641;2.000
01/14/2018 01:26:40,-0.459501935;0.888176768;2.000
01/14/2018 01:26:41,0.499105025;0.866541502;2.000
01/14/2018 01:26:42,0.998837127;0.048211975;2.000
01/14/2018 01:26:43,0.58024298;-0.81444342;2.000
01/14/2018 01:26:44,-0.371823886;-0.92830329;2.000
01/14/2018 01:26:45,-0.982037586;-0.188685397;2.000
01/14/2018 01:26:46,-0.689370459;0.72440898;2.000
01/14/2018 01:26:47,0.237100689;0.971485081;2.000
01/14/2018 01:26:48,0.945582557;0.325382279;2.000
01/14/2018 01:26:49,0.784700183;-0.61987549;2.000
01/14/2018 01:26:50,-0.097631921;-0.995222592;2.000
01/14/2018 01:26:51,-0.890201687;-0.455566633;2.000
01/14/2018 01:26:52,-0.864324127;0.502935188;2.000
01/14/2018 01:26:53,-0.043790951;0.999040716;2.000
01/14/2018 01:26:54,0.817003423;0.576632817;2.000
01/14/2018 01:26:55,0.926648618;-0.375928635;2.000
01/14/2018 01:26:56,0.184337347;-0.982863033;2.000
01/14/2018 01:26:57,-0.727452831;-0.686157692;2.000
01/14/2018 01:26:58,-0.970426231;0.241397867;2.000
01/14/2018 01:26:59,-0.321194229;0.94701334;2.000
01/14/2018 01:27:00,0.623342265;0.781949116;2.000
01/14/2018 01:27:01,0.994780756;-0.102035519;2.000
01/14/2018 01:27:02,0.451622407;-0.892209169;2.000
01/14/2018 01:27:03,-0.5067555;-0.862089823;2.000
01/14/2018 01:27:04,-0.999224738;-0.03936907;2.000
01/14/2018 01:27:05,-0.57301136;0.819547425;2.000
01/14/2018 01:27:06,0.38002602;0.924975797;2.000
01/14/2018 01:27:07,0.983669229;0.179985687;2.000
01/14/2018 01:27:08,0.682931486;-0.730482434;2.000
01/14/2018 01:27:09,-0.245690316;-0.969348373;2.000
01/14/2018 01:27:10,-0.948425575;-0.316999889;2.000
01/14/2018 01:27:11,-0.779182734;0.626796831;2.000
01/14/2018 01:27:12,0.106437119;0.994319435;2.000
01/14/2018 01:27:13,0.894199176;0.447669336;2.000
01/14/2018 01:27:14,0.859838634;-0.510565886;2.000
01/14/2018 01:27:15,0.034946417;-0.999389187;2.000
01/14/2018 01:27:16,-0.822075374;-0.569378679;2.000
01/14/2018 01:27:17,-0.923284857;0.384115962;2.000
01/14/2018 01:27:18,-0.175630501;0.984456158;2.000
01/14/2018 01:27:19,0.733497728;0.679691903;2.000
01/14/2018 01:27:20,0.968251529;-0.249977953;2.000
01/14/2018 01:27:21,0.312799339;-0.949819232;2.000
01/14/2018 01:27:22,-0.63023912;-0.776401089;2.000
01/14/2018 01:27:23,-0.993838639;0.110836635;2.000
01/14/2018 01:27:24,-0.443707496;0.896171668;2.000
01/14/2018 01:27:25,0.514366272;0.857570602;2.000
01/14/2018 01:27:26,0.999534062;0.03052308;2.000
01/14/2018 01:27:27,0.565734845;-0.824587221;2.000
01/14/2018 01:27:28,-0.38819838;-0.921575834;2.000
01/14/2018 01:27:29,-0.985223804;-0.171271875;2.000
01/14/2018 01:27:30,-0.676439007;0.736498656;2.000
01/14/2018 01:27:31,0.254260694;0.967135719;2.000
01/14/2018 01:27:32,0.951194285;0.308592663;2.000
01/14/2018 01:27:33,0.773604237;-0.633669065;2.000
01/14/2018 01:27:34,-0.115233979;-0.993338376;2.000
01/14/2018 01:27:35,-0.898126606;-0.439736966;2.000
01/14/2018 01:27:36,-0.855285774;0.518156583;2.000
01/14/2018 01:27:37,-0.026099145;0.999659359;2.000
01/14/2018 01:27:38,0.827082917;0.562079931;2.000
01/14/2018 01:27:39,0.91984876;-0.392273194;2.000
01/14/2018 01:27:40,0.166909895;-0.985972153;2.000
01/14/2018 01:27:41,-0.739485158;-0.673172862;2.000
01/14/2018 01:27:42,-0.966000967;0.258538454;2.000
01/14/2018 01:27:43,-0.304379942;0.952550708;2.000
01/14/2018 01:27:44,0.637086598;0.770792233;2.000
01/14/2018 01:27:45,0.992818657;-0.119629066;2.000
01/14/2018 01:27:46,0.435757822;-0.900063954;2.000
01/14/2018 01:27:47,-0.521936745;-0.852984193;2.000
01/14/2018 01:27:48,-0.999765076;-0.021674699;2.000
01/14/2018 01:27:49,-0.558414007;0.829562413;2.000
01/14/2018 01:27:50,0.396340325;0.918103669;2.000
01/14/2018 01:27:51,0.98670119;0.162544645;2.000
01/14/2018 01:27:52,0.669893531;-0.742457175;2.000
01/14/2018 01:27:53,-0.262811151;-0.964847293;2.000
01/14/2018 01:27:54,-0.953888473;-0.300161259;2.000
01/14/2018 01:27:55,-0.767965132;0.640491652;2.000
01/14/2018 01:27:56,0.12402181;0.992279492;2.000
01/14/2018 01:27:57,0.901983671;0.431770143;2.000
01/14/2018 01:27:58,0.850665905;-0.525706684;2.000
01/14/2018 01:27:59,0.017249829;-0.999851211;2.000
01/14/2018 01:28:00,-0.832025661;-0.554737145;2.000
01/14/2018 01:28:01,-0.916340595;0.400399693;2.000
01/14/2018 01:28:02,-0.158176212;0.9874109;2.000
01/14/2018 01:28:03,0.745414651;0.666601079;2.000
01/14/2018 01:28:04,0.963674721;-0.2670787;2.000
01/14/2018 01:28:05,0.295936697;-0.955207554;2.000
01/14/2018 01:28:06,-0.643884161;-0.765122988;2.000
01/14/2018 01:28:07,-0.991720891;0.128412125;2.000
01/14/2018 01:28:08,-0.427774007;0.903885722;2.000
01/14/2018 01:28:09,0.529466326;0.848330955;2.000
01/14/2018 01:28:10,0.999917761;0.01282462;2.000
01/14/2018 01:28:11,0.551049418;-0.834472611;2.000
01/14/2018 01:28:12,-0.404451219;-0.914559572;2.000
01/14/2018 01:28:13,-0.98810127;-0.153804681;2.000
01/14/2018 01:28:14,-0.663295571;0.748357525;2.000
01/14/2018 01:28:15,0.271341018;0.962483274;2.000
01/14/2018 01:28:16,0.956507926;0.291706339;2.000
01/14/2018 01:28:17,0.762265858;-0.647264059;2.000
01/14/2018 01:28:18,-0.132799924;-0.991142866;2.000
01/14/2018 01:28:19,-0.905770068;-0.423769493;2.000
01/14/2018 01:28:20,-0.845979389;0.533215597;2.000
01/14/2018 01:28:21,-0.008399161;0.999964726;2.000
01/14/2018 01:28:22,0.836903217;0.547350898;2.000
01/14/2018 01:28:23,0.912760637;-0.408494822;2.000
01/14/2018 01:28:24,0.149430136;-0.988772286;2.000
01/14/2018 01:28:25,-0.751285742;-0.65997707;2.000
01/14/2018 01:28:26,-0.961272974;0.27559802;2.000
01/14/2018 01:28:27,-0.287470267;0.957789562;2.000
01/14/2018 01:28:28,0.650631278;0.759393798;2.000
01/14/2018 01:28:29,0.990545427;-0.137185122;2.000
01/14/2018 01:28:30,0.419756678;-0.907636674;2.000
01/14/2018 01:28:31,-0.536954425;-0.843611253;2.000
01/14/2018 01:28:32,-0.999992105;-0.003973537;2.000
01/14/2018 01:28:33,-0.543641656;0.839317431;2.000
01/14/2018 01:28:34,0.412530425;0.910943823;2.000
01/14/2018 01:28:35,0.989423936;0.145052665;2.000
01/14/2018 01:28:36,0.656645643;-0.754199244;2.000
01/14/2018 01:28:37,-0.279849625;-0.960043847;2.000
01/14/2018 01:28:38,-0.959052439;-0.283228564;2.000
01/14/2018 01:28:39,-0.756506863;0.653985754;2.000
01/14/2018 01:28:40,0.141567634;0.989928586;2.000
01/14/2018 01:28:41,0.909485501;0.415735641;2.000
01/14/2018 01:28:42,0.841226593;-0.540682735;2.000
01/14/2018 01:28:43,-0.000452165;-0.999999898;2.000
01/14/2018 01:28:44,-0.841715205;-0.539921767;2.000
01/14/2018 01:28:45,-0.909109167;0.416557947;2.000
01/14/2018 01:28:46,-0.140672353;0.990056205;2.000
01/14/2018 01:28:47,0.757097973;0.653301354;2.000
01/14/2018 01:28:48,0.958795914;-0.284095749;2.000
01/14/2018 01:28:49,0.278981314;-0.96029653;2.000
01/14/2018 01:28:50,-0.65732742;-0.753605111;2.000
01/14/2018 01:28:51,-0.989292355;0.145947372;2.000
01/14/2018 01:28:52,-0.411706462;0.911316514;2.000
01/14/2018 01:28:53,0.544400454;0.838825456;2.000
01/14/2018 01:28:54,0.999988103;-0.004877858;2.000
01/14/2018 01:28:55,0.536191302;-0.844096492;2.000
01/14/2018 01:28:56,-0.42057731;-0.907256704;2.000
01/14/2018 01:28:57,-0.990669082;-0.136289286;2.000
01/14/2018 01:28:58,-0.649944269;0.759981873;2.000
01/14/2018 01:28:59,0.288336308;0.957529203;2.000
01/14/2018 01:29:00,0.961521813;0.274728599;2.000
01/14/2018 01:29:01,0.750688598;-0.660656211;2.000
01/14/2018 01:29:02,-0.150324252;-0.988636748;2.000
01/14/2018 01:29:03,-0.913129678;-0.407669218;2.000
01/14/2018 01:29:04,-0.836407889;0.548107511;2.000
01/14/2018 01:29:05,0.009303456;0.999956722;2.000
01/14/2018 01:29:06,0.846461246;0.532450334;2.000
01/14/2018 01:29:07,0.90538647;-0.424588435;2.000
01/14/2018 01:29:08,0.131903549;-0.991262555;2.000
01/14/2018 01:29:09,-0.762850887;-0.646574454;2.000
01/14/2018 01:29:10,-0.956243736;0.292571219;2.000
01/14/2018 01:29:11,-0.270470504;0.962728262;2.000
01/14/2018 01:29:12,0.663972062;0.747757381;2.000
01/14/2018 01:29:13,0.987961776;-0.154698188;2.000
01/14/2018 01:29:14,0.403623989;-0.914924956;2.000
01/14/2018 01:29:15,-0.551803832;-0.833973939;2.000
01/14/2018 01:29:16,-0.999905755;0.013728871;2.000
01/14/2018 01:29:17,-0.528698938;0.848809421;2.000
01/14/2018 01:29:18,0.428591244;0.903498503;2.000
01/14/2018 01:29:19,0.991836613;0.127515229;2.000
01/14/2018 01:29:20,0.643191974;-0.765704959;2.000
01/14/2018 01:29:21,-0.2968004;-0.954939539;2.000
01/14/2018 01:29:22,-0.963915854;-0.26620711;2.000
01/14/2018 01:29:23,-0.744811518;0.667274908;2.000
01/14/2018 01:29:24,0.159069093;0.987267453;2.000
01/14/2018 01:29:25,0.916702314;0.399570855;2.000
01/14/2018 01:29:26,0.831523655;-0.555489344;2.000
01/14/2018 01:29:27,-0.018154018;-0.999835202;2.000
01/14/2018 01:29:28,-0.85114097;-0.524937186;2.000
01/14/2018 01:29:29,-0.90159284;0.432585658;2.000
01/14/2018 01:29:30,-0.12312441;0.992391243;2.000
01/14/2018 01:29:31,0.768544034;0.639796896;2.000
01/14/2018 01:29:32,0.953616638;-0.301023767;2.000
01/14/2018 01:29:33,0.261938503;-0.965084567;2.000
01/14/2018 01:29:34,-0.670564684;-0.741851067;2.000
01/14/2018 01:29:35,-0.986553792;0.163436883;2.000
01/14/2018 01:29:36,-0.395509894;0.918461716;2.000
01/14/2018 01:29:37,0.559163977;0.829057083;2.000
01/14/2018 01:29:38,0.999745066;-0.022578809;2.000
01/14/2018 01:29:39,0.521165152;-0.853455848;2.000
01/14/2018 01:29:40,-0.436571599;-0.899669516;2.000
01/14/2018 01:29:41,-0.992926436;-0.118731181;2.000
01/14/2018 01:29:42,-0.636389286;0.771368055;2.000
01/14/2018 01:29:43,0.305241238;0.952275058;2.000
01/14/2018 01:29:44,0.966234376;0.257664765;2.000
01/14/2018 01:29:45,0.738876085;-0.673841325;2.000
01/14/2018 01:29:46,-0.167801471;-0.985820808;2.000
01/14/2018 01:29:47,-0.920203128;-0.391441187;2.000
01/14/2018 01:29:48,-0.826574273;0.562827657;2.000
01/14/2018 01:29:49,0.027003157;0.999635348;2.000
01/14/2018 01:29:50,0.855754009;0.51738291;2.000
01/14/2018 01:29:51,0.897728572;-0.440548989;2.000
01/14/2018 01:29:52,0.114335625;-0.99344218;2.000
01/14/2018 01:29:53,-0.774176967;-0.632969212;2.000
01/14/2018 01:29:54,-0.950914827;0.30945273;2.000
01/14/2018 01:29:55,-0.25338598;0.96736526;2.000
01/14/2018 01:29:56,0.677104768;0.73588663;2.000
01/14/2018 01:29:57,0.985068515;-0.172162773;2.000
01/14/2018 01:29:58,0.387364812;-0.921926517;2.000
01/14/2018 01:29:59,-0.566480313;-0.824075273;2.000
01/14/2018 01:30:00,-0.999506051;0.031426977;2.000
01/14/2018 01:30:01,-0.513590535;0.858035409;2.000
01/14/2018 01:30:02,0.44451775;0.895770043;2.000
01/14/2018 01:30:03,0.993938466;0.109937831;2.000
01/14/2018 01:30:04,0.629536739;-0.776970716;2.000
01/14/2018 01:30:05,-0.313658162;-0.94953597;2.000
01/14/2018 01:30:06,-0.968477195;-0.249102232;2.000
01/14/2018 01:30:07,-0.732882762;0.680354949;2.000
01/14/2018 01:30:08,0.176520703;0.984296927;2.000
01/14/2018 01:30:09,0.923631848;0.38328085;2.000
01/14/2018 01:30:10,0.821560131;-0.570121874;2.000
01/14/2018 01:30:11,-0.035850181;-0.999357176;2.000
01/14/2018 01:30:12,-0.860300002;-0.509788099;2.000
01/14/2018 01:30:13,-0.893793969;0.448477805;2.000
01/14/2018 01:30:14,-0.105537882;0.994415283;2.000
01/14/2018 01:30:15,0.779749246;0.626091936;2.000
01/14/2018 01:30:16,0.948138514;-0.317857449;2.000
01/14/2018 01:30:17,0.244813605;-0.969570162;2.000
01/14/2018 01:30:18,-0.683591804;-0.729864539;2.000
01/14/2018 01:30:19,-0.98350606;0.180875175;2.000
01/14/2018 01:30:20,-0.379189381;0.925319087;2.000
01/14/2018 01:30:21,0.573752267;0.819028898;2.000
01/14/2018 01:30:22,0.999188726;-0.040272683;2.000
01/14/2018 01:30:23,0.505975679;-0.862547745;2.000
01/14/2018 01:30:24,-0.452429075;-0.891800388;2.000
01/14/2018 01:30:25,-0.994872623;-0.101135867;2.000
01/14/2018 01:30:26,-0.62263487;0.782512504;2.000
01/14/2018 01:30:27,0.322050511;0.946722487;2.000
01/14/2018 01:30:28,0.970644138;0.240520182;2.000
01/14/2018 01:30:29,0.72683202;-0.686815269;2.000
01/14/2018 01:30:30,-0.185226104;-0.98269593;2.000
01/14/2018 01:30:31,-0.926988203;-0.375090484;2.000
01/14/2018 01:30:32,-0.816481623;0.577371423;2.000
01/14/2018 01:30:33,0.044694396;0.999000706;2.000
01/14/2018 01:30:34,0.864778593;0.502153348;2.000
01/14/2018 01:30:35,0.88978934;-0.456371483;2.000
01/14/2018 01:30:36,0.096731871;-0.995310477;2.000
